tmdb_id_tmdb,imdb_id,title,original_title,original_language,overview,poster_path,release_date,genres_tmdb_names,runtime,revenue,popularity_tmdb,averageRating,numVotes,primaryTitle,originalTitle,genres,startYear,tmdb_id_imdb,tmdb_id
1214506,tt30321133,Will & Harper,Will & Harper,en,"When Will Ferrell's good friend Harper comes out as a trans woman, they take a road trip to bond and reintroduce Harper to the country as her true self.",/1xbYcoEb9gqezNnLgjWcZI5Hlsl.jpg,2024-09-12,"Documentary, Comedy",114,0,1.0364,7.4,13251,Will & Harper,Will & Harper,Documentary,2024.0,1214506,1214506
714669,tt12547822,Run Rabbit Run,Run Rabbit Run,en,"Sarah is a fertility doctor with a firm understanding of the cycle of life. When she is forced to make sense of the increasingly strange behavior of her young daughter Mia, she must challenge her own beliefs and confront a ghost from her past.",/cgetiYyTqJ4CMmPmvDw30nnYj1f.jpg,2024-07-18,"Horror, Thriller",100,0,2.3896,5.0,13237,Run Rabbit Run,Run Rabbit Run,"Drama,Horror,Mystery",2023.0,714669,714669
976734,tt20048582,Canary Black,Canary Black,en,"Top level CIA agent Avery Graves is blackmailed by terrorists into betraying her own country to save her kidnapped husband. Cut off from her team, she turns to her underworld contacts to survive and help locate the coveted intelligence that the kidnappers want.",/hhiR6uUbTYYvKoACkdAIQPS5c6f.jpg,2024-10-10,"Action, Thriller, Crime",103,525704,6.6681,5.4,13198,Canary Black,Canary Black,"Action,Drama,Thriller",2024.0,976734,976734
1063422,tt16437278,The Strays,The Strays,en,A Black woman's meticulously crafted life of privilege starts to unravel when two strangers show up in her quaint suburban town.,/3OKBFYRVSKkBVJ7WpKogTVQfUqC.jpg,2023-02-17,Thriller,100,0,16.5764,4.9,13125,The Strays,The Strays,"Drama,Mystery,Thriller",2023.0,1063422,1063422
729679,tt8737152,Toma,Toma,sr,"Biopic about Serbian folk singer Toma Zdravković, the man who is remembered not only for his songs and unique way he was singing them, but also as a bohemian, both in his behavior and his soul.",/w80MOoF0ec5jLXOFpqWV77pzpxO.jpg,2021-12-20,"Drama, Music, History",140,0,4.0435,8.6,13124,Toma,Toma,"Biography,Drama,Music",2021.0,729679,729679
641934,tt11225626,Am I OK?,Am I OK?,en,"Lucy and Jane have been best friends for most of their lives and think they know everything there is to know about each other. But when Jane announces she's moving to London, Lucy reveals a long-held secret. As Jane tries to help Lucy, their friendship is thrown into chaos.",/qKkaG7HVFVe7C1JuxTGwNz0eSyL.jpg,2024-06-11,"Comedy, Romance, Drama",86,0,2.2538,6.1,13124,Am I OK?,Am I OK?,"Comedy,Drama,Romance",2022.0,641934,641934
664996,tt7978758,Apollo 10½: A Space Age Childhood,Apollo 10½: A Space Age Childhood,en,"A man narrates stories of his life as a 10-year-old boy in 1969 Houston, weaving tales of nostalgia with a fantastical account of a journey to the moon.",/ms3qa9LH9kosaGCSe22NJ7fDPv9.jpg,2022-03-24,"Animation, Comedy, Drama",97,0,3.4987,7.2,13089,Apollo 10½: A Space Age Childhood,Apollo 10 1/2: A Space Age Adventure,"Adventure,Animation,Drama",2022.0,664996,664996
1025067,tt22086334,Dream Girl 2,ड्रीम गर्ल 2,hi,"Karam, a small-town boy from Mathura, is struggling every day to pay his father's debt, who has borrowed money from nearly everyone on the planet. On the other hand, he is deeply in love with Pari, whose father has kept the conditions to marry her. To make ends meet, Karam dons as Pooja, which creates wild chaos and a comedy of errors.",/gvNeqDNwZ8isym8CeHZsZk1QiSJ.jpg,2023-08-25,"Comedy, Romance",134,0,2.6291,5.2,13082,Dream Girl 2,Dream Girl 2,"Comedy,Drama,Romance",2023.0,1025067,1025067
661043,tt9877170,Malang,मलंग,hi,"Advait visits Goa where he meets Sara, a free-spirited girl who lives life unshackled. Opposites attract and all goes well until life turns upside down. Years later, Advait is on a killing spree with cops Aghase and Michael in his way.",/2COzaii4BnT1O6bbXfAxtoTmADm.jpg,2020-02-06,"Romance, Action, Adventure, Crime, Thriller",135,11136444,2.982,6.5,13072,Malang,Malang - Unleash the Madness,"Action,Crime,Drama",2020.0,661043,661043
673121,tt10698174,Wolf,Wolf,en,"Jacob, a man who believes he is a wolf trapped in a human body, is sent to a clinic by his family where he is forced to undergo increasingly extreme forms of ""curative"" therapies at the hands of The Zookeeper. Jacob’s only solace is the enigmatic Wildcat, with whom he roams the hospital in the dead of night. The two form an improbable friendship that develops into infatuation.",/39SHAfnH7xoP2SH7BQoUXMeXjUQ.jpg,2021-12-03,Drama,100,199107,5.1281,5.1,13069,Wolf,Wolf,"Drama,Mystery,Thriller",2021.0,673121,673121
626393,tt10888708,The Sleepover,The Sleepover,en,"Two siblings who discover their seemingly normal mom is a former thief in witness protection. Mom is forced to pull one last job, and the kids team up to rescue her over the course of an action-packed night.",/9iEc34Qje2V3FZnrSXKfZsbiHjW.jpg,2020-08-21,"Family, Action",101,0,8.743,5.7,13058,The Sleepover,The Sleepover,"Action,Adventure,Comedy",2020.0,626393,626393
933131,tt29722855,Badland Hunters,황야,ko,"After a deadly earthquake turns Seoul into a lawless badland, a fearless huntsman springs into action to rescue a teenager abducted by a mad doctor.",/zVMyvNowgbsBAL6O6esWfRpAcOb.jpg,2024-01-26,"Science Fiction, Action, Adventure, Thriller, Horror",107,0,7.9865,5.9,13023,Badland Hunters,Hwangya,"Action,Adventure,Crime",2024.0,933131,933131
921655,tt11278476,Rescued by Ruby,Rescued by Ruby,en,"Chasing his dream to join an elite K-9 unit, a state trooper partners with a fellow underdog: clever but naughty shelter pup Ruby. Based on a true story.",/tPlJEodEn0SSV4avo8KSawtlTlN.jpg,2022-03-17,"Family, Drama",93,0,3.1743,7.2,13015,Rescued by Ruby,Rescued by Ruby,"Biography,Drama,Family",2022.0,921655,921655
1001241,tt22743064,Yaariyan 2,यारियाँ २,hi,"As three cousins embrace the warmth of a new city, they also face challenges that transform their lives.",/zcy8ZFwnzMhB32RaPArpj2XASP4.jpg,2023-10-20,"Romance, Drama, Family",150,321687,2.0243,5.0,12992,Yaariyan 2,Yaariyan 2,"Comedy,Drama,Musical",2023.0,1001241,1001241
1143319,tt28182736,Puppy Love,Puppy Love,en,"After a disastrous first date, wild-child Nicole and socially-anxious Max vow to lose each other’s numbers until they learn that their dogs found a love match, and now puppies are on the way! The hilariously mismatched Nicole and Max are forced to become responsible co-parents, but may end up finding love themselves.",/fVsy8dJjouq8opEGlktWTHcdr8.jpg,2023-08-22,"Comedy, Romance",106,0,1.8654,6.3,12992,Puppy Love,Puppy Love,"Comedy,Romance",2023.0,1143319,1143319
656113,tt10661848,Jagame Thandhiram,ஜகமே தந்திரம்,ta,"When a clever, carefree gangster is recruited to help an overseas crime lord take down a rival, he is caught off guard by the moral dilemmas that follow.",/goLoLNagbnWpPQh4YQE9R2hSLqj.jpg,2021-06-18,"Crime, Drama",158,0,3.0692,5.8,12967,Jagame Thandhiram,Jagame Thandhiram,"Action,Crime,Drama",2021.0,656113,656113
718400,tt9794630,The Vanished,The Vanished,en,"A family vacation takes a terrifying turn when parents Paul and Wendy discover their young daughter has vanished without a trace. Stopping at nothing to find her, the search for the truth leads to a shocking revelation.",/bYePSWEmMw9PQ9hNwMzgW1rQUtI.jpg,2020-08-21,"Thriller, Horror, Crime, Action",115,0,2.9655,5.7,12948,The Vanished,The Vanished,"Action,Crime,Thriller",2020.0,718400,718400
760245,tt8258502,Foe,Foe,en,"Henrietta and Junior farm a secluded piece of land that has been in Junior's family for generations, but their quiet life is thrown into turmoil when an uninvited stranger shows up at their door with a startling proposal. Will they risk their relationship & personal identity for a chance to survive in a new world?",/eTPBizhkX6B9NgzPzkhVIOvwXxZ.jpg,2023-10-06,"Science Fiction, Drama",111,0,3.0027,5.4,12943,Foe,Foe,"Drama,Romance,Sci-Fi",2023.0,760245,760245
643215,tt11210390,Asterix & Obelix: The Middle Kingdom,Astérix & Obélix : L'Empire du Milieu,fr,Gallic heroes and forever friends Asterix and Obelix journey to China to help Princess Sa See save the Empress and her land from a nefarious prince.,/ifOqT5SmA4ANjmyEacLw3KAFKUd.jpg,2023-02-01,"Family, Comedy, Adventure",111,46497678,3.1657,5.1,12931,Asterix & Obelix: The Middle Kingdom,Astérix & Obélix : L'empire du milieu,"Adventure,Comedy,Family",2023.0,643215,643215
721927,tt7209472,Wrath of Souls,Wrath of Souls,en,"A neighborhood is plagued by mysterious tragedies when a young man becomes the conduit for an unknown spirit, the ""Aiyai,"" which lures victims to their chilling fates.",/d4i7eJDNE88Ktv07kTCnZMgSuvH.jpg,2020-02-28,"Horror, Mystery, Thriller",84,0,0.19,4.1,12919,Aiyai: Wrathful Soul,Aiyai: Wrathful Soul,"Mystery,Thriller",2020.0,721927,721927
783723,tt13795296,Thank God,थैंक गॉड,hi,"An egoistic real estate broker in huge debts, meets with an accident. As he gains consciousness, he realizes that he is in heaven. God appears before him and informs him that he must play a 'Game of Life'. If he manages to win, he will be sent back to earth; if he loses, he will be sent to hell.",/rkR4m687UsaVSt508QQ2iR1MO6L.jpg,2022-10-25,Comedy,121,0,3.8821,5.6,12899,Thank God,Thank God,Comedy,2022.0,783723,783723
825422,tt13984924,Fauci,Fauci,en,"Exclusive access into the career and life of the public servant who has advised seven U.S. presidents beginning with the AIDS pandemic in the 1980s and through SARS, Ebola and COVID-19.",/vxBNDSHsDGIdfI8IRaKUg5woeRd.jpg,2021-09-10,Documentary,104,0,2.6503,6.5,12895,Fauci,Fauci,"Biography,Documentary,History",2021.0,825422,825422
869612,tt15342244,Master Gardener,Master Gardener,en,"Narvel Roth is a meticulous horticulturist who is devoted to tending the grounds of a beautiful estate and pandering to his employer, the wealthy dowager Mrs. Haverhill. When she demands that he take on her wayward and troubled niece, it unlocks dark secrets from a buried violent past.",/afkyHDaMblwX2F1zJzMrTnPsDUH.jpg,2023-05-19,"Drama, Crime, Mystery, Thriller",111,1506008,4.0091,6.1,12885,Master Gardener,Master Gardener,"Drama,Mystery,Thriller",2022.0,869612,869612
673732,tt8269248,Vakeel Saab,వకీల్ సాబ్,te,Three girls find themselves accused of attempt to murder after escaping molestation. Their only hope is an alcoholic lawyer who agrees to take up the case.,/zYRMcJi92KcEdwRH1eTFg39gKt0.jpg,2021-04-09,"Action, Thriller, Crime, Drama",155,0,3.0311,6.9,12860,Vakeel Saab,Vakeel Saab,"Action,Drama,Thriller",2021.0,673732,673732
1100795,tt27145269,Mr. Monk's Last Case: A Monk Movie,Mr. Monk's Last Case: A Monk Movie,en,Monk steps out of retirement as his stepdaughter's wedding turns tragic when her fiancé dies in a bungee jumping accident.,/gj74sUGsPMg5qDQooh8GTs4MvbP.jpg,2023-12-08,"Comedy, Crime, Mystery, TV Movie",97,0,1.673,6.7,12838,Mr. Monk's Last Case: A Monk Movie,Mr. Monk's Last Case,"Comedy,Crime,Mystery",2023.0,1100795,1100795
689700,tt10023022,Clean,Clean,en,"Tormented by a past life, garbage man Clean attempts a life of quiet redemption. But when his good intentions mark him a target of a local crime boss, Clean is forced to reconcile with the violence of his past.",/kRpKJstAW7DsoPAEBW2Kk1uD9Q6.jpg,2022-01-28,"Crime, Action, Drama",93,0,4.2457,5.6,12836,Clean,Clean,"Action,Crime,Drama",2021.0,689700,689700
339095,tt1552211,The Last Days of American Crime,The Last Days of American Crime,en,"In the not-too-distant future, as a final response to crime and terrorism, the U.S. government plans to broadcast a signal that will make it impossible for anyone to knowingly break the law.",/ygCQnDEqUEIamBpdQdDYnFfxvgM.jpg,2020-06-05,"Action, Crime, Thriller",149,0,1.2988,3.8,12828,The Last Days of American Crime,The Last Days of American Crime,"Action,Crime,Drama",2020.0,339095,339095
959429,tt20194882,Lonely Planet,Lonely Planet,en,"At an idyllic writers retreat in Morocco, a newly single novelist finds an unexpected connection with a younger man who's reevaluating his life choices.",/sH7Orig1yqa6ojMLIzLDxA2GRkH.jpg,2024-10-10,"Romance, Drama",96,0,4.435,5.7,12818,Lonely Planet,Lonely Planet,"Drama,Romance",2024.0,959429,959429
515454,tt7026488,Come True,Come True,en,"Looking for an escape from her recurring nightmares, 18-year-old Sarah submits to a university sleep study, but soon realizes she's become the conduit to a frightening new discovery.",/hGPGRRz6FTIRed1zestdWrV2Iwd.jpg,2020-09-24,"Science Fiction, Horror",105,70459,1.7018,6.0,12789,Come True,Come True,"Horror,Sci-Fi",2020.0,515454,515454
916053,tt16233952,Something from Tiffany's,Something from Tiffany's,en,One woman's life is forever changed by an engagement ring meant for someone else.,/hzQV66zQHqWKRjLVphISNOqadIp.jpg,2022-12-08,"Romance, Comedy, Drama",87,0,2.3211,6.2,12772,Something from Tiffany's,Something from Tiffany's,"Comedy,Family,Romance",2022.0,916053,916053
1081726,tt15680228,Bheed,भीड़,hi,"8 hours, complete lockdown in the whole of India, movement shut and state borders sealed. Thousands of migrants without food, water and mode of transport were forced to return to their homes. A crisis that shook the whole nation, a time when borders of disparity divided the people and one man stood for humanity.",/sJ3uHEY9LLP0BpdPy0KlJzYnmkv.jpg,2023-03-24,Drama,112,0,2.61,6.5,12760,Bheed,Bheed,"Drama,History",2023.0,1081726,1081726
1158378,tt15944428,Ghoomer,घूमर,hi,"Anina, a young woman batting prodigy, loses her right hand in an unfortunate accident on the eve of her international cricketing debut. An unsympathetic, failed and frustrated cricketer enters her life, gives her a new dream and transforms her fate by the most innovative training, to make her play for the Indian cricket team again, as a bowler.",/6npQ0MxlmCqPPF8H5xK4yGt7ZLL.jpg,2023-08-18,Drama,134,0,3.162,7.5,12760,Ghoomer,Ghoomer,"Drama,Sport",2023.0,1158378,1158378
1210646,tt30216176,Lady Ballers,Lady Ballers,en,"A once-great basketball coach is on a journey back to victory by reuniting his former high school championship basketball team, but this time, he’s challenging them to play like girls.",/kN7M57SiaF57XJPHTVeXpkgj1Ez.jpg,2023-12-01,Comedy,110,0,1.1659,5.7,12758,Lady Ballers,Lady Ballers,"Comedy,Sport",2023.0,1210646,1210646
794819,tt10895556,Rashmi Rocket,रश्मि रॉकेट,hi,"Born in the small-town of Kutch, Rashmi overcomes all societal barriers to become a national-level athlete. But her glory is hindered when she is asked to undergo a gender test.",/bsN3BlxpQ77XZH22GAXPFfbTflO.jpg,2021-10-15,Drama,129,0,3.3113,7.1,12756,Rashmi Rocket,Rashmi Rocket,"Drama,Sport",2021.0,794819,794819
507532,tt7991508,Finestkind,Finestkind,en,"Two brothers from opposite sides of the tracks are reunited as adults. Desperate circumstances force them into a deal with an organized crime syndicate in Boston, and a young woman gets caught in the middle.",/4Nj22XjqaOwc37IJ9WrOJ5UZi7q.jpg,2023-09-08,"Crime, Drama, Thriller",126,0,2.9877,6.1,12756,Finestkind,Finestkind,"Crime,Drama,Thriller",2023.0,507532,507532
1001811,tt21103300,My Big Fat Greek Wedding 3,My Big Fat Greek Wedding 3,en,"Following the death of their patriarch Gus, the Portokalos family travels to Greece for a family reunion, and to deliver Gus' journal to his old friends.",/8yO8okCs9iohJ0iDVls6QYfu6l6.jpg,2023-09-07,"Comedy, Romance",92,34900000,2.0075,5.2,12742,My Big Fat Greek Wedding 3,My Big Fat Greek Wedding 3,"Comedy,Drama,Romance",2023.0,1001811,1001811
934131,tt14557188,Soft & Quiet,Soft & Quiet,en,"Taking place in real time, elementary school teacher Emily organizes a mixer of like-minded women, but an altercation between a woman from Emily’s past and the group leads to a volatile chain of events.",/atNLWJm8KO44xeVGxG4LAByr5tm.jpg,2022-11-04,"Horror, Thriller",91,2976,2.4172,6.2,12676,Soft & Quiet,Soft & Quiet,"Horror,Thriller",2022.0,934131,934131
